graph,condition,run_id,timestamp_utc,study,arm,model,model_tag,level,seed,runtime_seed,d,k,n_obs,n_int,budget,opt_set_size,true_edges,cpdag_undirected,status,error,wall_sec,skeleton_precision,skeleton_recall,skeleton_f1,compelled_f1,directed_precision,directed_recall,directed_f1,dag_shd,efficiency,interventions_used,optimal_interventions,submit_directed,submit_undirected,steps_taken,n_hypotheses,n_hypotheses_from_llm,truth_in_hypotheses,best_f1_in_hypotheses,truth_rank_initial,truth_rank_final,entropy_initial_nats,entropy_final_nats,map_weight_final,proposed_raw,proposed_valid_unique,propose_repairs,propose_rounds,repair_remove,repair_add,propose_cached,pc_skeleton_f1_ceiling,pc_undirected_edges,pc_directed_edges,reserve_frac,edits_correct_remove,edits_correct_add,llm_calls,llm_failed_calls,llm_repair_calls,prompt_tokens,completion_tokens,cached_tokens,total_tokens,cost_usd,llm_latency_sec
cancer,anon,20260820T055901Z,2026-08-20T05:59:22.191998+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260823,2654167830,5,4,60,60,1,0,4,0,success,,2.271,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,24,24,1,1.0,1,1,0.98082,0.00032,0.99997,,,0,,0,1,,0.857143,3,0,0.5,0,1,1,0,0,699,184,0,883,0.00135225,2.1053
cancer,shared,20260820T055901Z,2026-08-20T05:59:24.510743+00:00,study2_semantic,oracle,,none,-1,20260824,2654167961,5,4,60,60,1,0,4,0,success,,0.001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cancer,shared,20260820T055901Z,2026-08-20T05:59:24.547785+00:00,study2_semantic,pc_greedy_meek,,none,-1,20260824,2654167961,5,4,60,60,1,0,4,0,success,,0.015,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,2,0.0,1,0,2,0,1,,,,,,,,,,,,,,,,,0.666667,,,,,,,,,,,,,,
cancer,named,20260820T055901Z,2026-08-20T05:59:20.946057+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260823,2654167830,5,4,60,60,1,0,4,0,success,,4.652,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,1.76177,0.39015,0.91174,,,0,,1,2,,0.857143,3,0,0.5,0,1,1,0,0,1511,400,0,1911,0.003511,4.5219
cancer,named,20260820T055901Z,2026-08-20T05:59:24.635728+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260824,2654167961,5,4,60,60,1,0,4,0,success,,1.568,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,2,0.0,1,0,2,0,1,8,8,0,0.666667,-1,-1,1.09861,0.0,1.0,,,0,,2,0,,0.666667,2,0,0.5,0,0,1,0,0,805,86,0,891,0.00017235,1.5433
cancer,anon,20260820T055901Z,2026-08-20T05:59:22.817833+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260823,2654167830,5,4,60,60,1,0,4,0,success,,3.758,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,36,36,0,0.857143,-1,-1,1.4692,1.02986,0.51369,,,0,,1,1,,0.857143,3,0,0.5,0,0,1,0,0,1405,287,0,1692,0.00284,3.4947
cancer,named,20260820T055901Z,2026-08-20T05:59:24.680579+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260824,2654167961,5,4,60,60,1,0,4,0,success,,1.909,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,48,48,0,0.857143,-1,-1,1.60244,0.16538,0.96696,,,0,,0,3,,0.666667,2,0,0.5,0,1,1,0,0,795,142,0,937,0.00123525,1.6724
cancer,anon,20260820T055901Z,2026-08-20T05:59:24.467787+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260823,2654167830,5,4,60,60,1,0,4,0,success,,2.204,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,2.69436,1.22097,0.48935,,,0,,0,2,,0.857143,3,0,0.5,0,1,1,0,0,772,131,0,903,0.000779,1.9554
cancer,shared,20260820T055901Z,2026-08-20T05:59:26.673133+00:00,study2_semantic,probe_skel_only,,none,-1,20260824,2654167961,5,4,60,60,1,0,4,0,success,,0.021,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,2,0.0,1,0,2,0,1,4,0,0,0.666667,-1,-1,1.09861,0.0,1.0,,,,,,,,0.666667,2,0,0.5,0,0,,,,,,,,,
cancer,shared,20260820T055901Z,2026-08-20T05:59:26.709916+00:00,study2_semantic,probe_random_edits,,none,-1,20260824,2654167961,5,4,60,60,1,0,4,0,success,,0.076,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,32,0,0,0.857143,-1,-1,1.3863,0.0,1.0,,,,,2,4,,0.666667,2,0,0.5,0,1,,,,,,,,,
cancer,shared,20260820T055901Z,2026-08-20T05:59:26.804656+00:00,study2_semantic,probe_oracle_edits,,none,-1,20260824,2654167961,5,4,60,60,1,0,4,0,success,,0.014,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,36,0,1,1.0,1,1,0.00058,0.00058,0.99995,,,,,0,2,,0.666667,2,0,0.5,0,2,,,,,,,,,
cancer,named,20260820T055901Z,2026-08-20T05:59:24.596122+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260824,2654167961,5,4,60,60,1,0,4,0,success,,3.716,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,32,32,0,0.857143,-1,-1,1.38629,0.51971,0.83217,,,0,,2,4,,0.666667,2,0,0.5,0,2,1,0,0,1197,367,0,1564,0.00088686,3.6246
cancer,anon,20260820T055901Z,2026-08-20T05:59:26.876622+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260824,2654167961,5,4,60,60,1,0,4,0,success,,1.822,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,32,32,0,0.857143,-1,-1,2.06522,0.16538,0.96696,,,0,,2,4,,0.666667,2,0,0.5,0,1,1,0,0,710,98,0,808,0.0001653,1.7312
cancer,named,20260820T055901Z,2026-08-20T05:59:26.239122+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260824,2654167961,5,4,60,60,1,0,4,0,success,,2.562,0.8,1.0,0.888888888888889,1.0,0.8,1.0,0.888888888888889,1,1.0,0,0,5,0,0,48,48,0,0.888889,-1,-1,0.0009,0.0009,0.99993,,,0,,0,3,,0.666667,2,0,0.5,0,2,1,0,0,867,176,0,1043,0.0009615,2.5424
cancer,shared,20260820T055901Z,2026-08-20T05:59:28.823210+00:00,study2_semantic,oracle,,none,-1,20260825,2654168092,5,4,60,60,1,0,4,0,success,,0.001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cancer,shared,20260820T055901Z,2026-08-20T05:59:28.846193+00:00,study2_semantic,pc_greedy_meek,,none,-1,20260825,2654168092,5,4,60,60,1,0,4,0,success,,0.015,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,,,,,,,,,,,,,,,,,0.857143,,,,,,,,,,,,,,
cancer,anon,20260820T055901Z,2026-08-20T05:59:26.905387+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260824,2654167961,5,4,60,60,1,0,4,0,success,,2.271,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,46,46,0,0.857143,-1,-1,1.38629,0.55363,0.82777,,,0,,1,3,,0.666667,2,0,0.5,0,1,1,0,0,700,181,0,881,0.0013395,2.1681
cancer,anon,20260820T055901Z,2026-08-20T05:59:26.843394+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260824,2654167961,5,4,60,60,1,0,4,0,success,,2.458,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,38,38,0,0.857143,-1,-1,1.38629,0.55363,0.82777,,,0,,1,4,,0.666667,2,0,0.5,0,1,1,0,0,1101,225,0,1326,0.00065111,2.3708
cancer,named,20260820T055901Z,2026-08-20T05:59:25.644983+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260824,2654167961,5,4,60,60,1,0,4,0,success,,4.888,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,30,30,0,0.857143,-1,-1,1.3863,0.0,1.0,,,0,,1,2,,0.666667,2,0,0.5,0,2,1,0,0,1512,380,0,1892,0.003412,4.8138
cancer,named,20260820T055901Z,2026-08-20T05:59:29.204432+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260825,2654168092,5,4,60,60,1,0,4,0,success,,2.215,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,44,44,0,0.857143,-1,-1,2.64174,0.0,1.0,,,0,,3,4,,0.857143,3,0,0.5,0,1,1,0,0,807,118,0,925,0.00019185,2.1169
cancer,anon,20260820T055901Z,2026-08-20T05:59:28.725863+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260824,2654167961,5,4,60,60,1,0,4,0,success,,3.002,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,38,38,0,0.857143,-1,-1,1.3863,0.0,1.0,,,0,,1,4,,0.666667,2,0,0.5,0,2,1,0,0,772,147,0,919,0.000827,2.9162
cancer,shared,20260820T055901Z,2026-08-20T05:59:31.763925+00:00,study2_semantic,probe_skel_only,,none,-1,20260825,2654168092,5,4,60,60,1,0,4,0,success,,0.029,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,8,0,0,0.857143,-1,-1,1.38629,0.0,1.0,,,,,,,,0.857143,3,0,0.5,0,0,,,,,,,,,
cancer,shared,20260820T055901Z,2026-08-20T05:59:31.827477+00:00,study2_semantic,probe_random_edits,,none,-1,20260825,2654168092,5,4,60,60,1,0,4,0,success,,0.196,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,48,0,0,0.857143,-1,-1,1.09903,0.93965,0.60949,,,,,3,4,,0.857143,3,0,0.5,0,0,,,,,,,,,
cancer,named,20260820T055901Z,2026-08-20T05:59:28.887005+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260825,2654168092,5,4,60,60,1,0,4,0,success,,3.192,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,0.70335,0.20311,0.95214,,,0,,0,4,,0.857143,3,0,0.5,0,1,1,0,0,1198,304,0,1502,0.00079502,3.0018
cancer,shared,20260820T055901Z,2026-08-20T05:59:32.081571+00:00,study2_semantic,probe_oracle_edits,,none,-1,20260825,2654168092,5,4,60,60,1,0,4,0,success,,0.012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,24,0,1,1.0,1,1,0.0002,0.0002,0.99999,,,,,0,1,,0.857143,3,0,0.5,0,1,,,,,,,,,
cancer,named,20260820T055901Z,2026-08-20T05:59:29.330151+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260825,2654168092,5,4,60,60,1,0,4,0,success,,2.923,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,36,36,0,0.857143,-1,-1,1.09893,0.93965,0.60949,,,0,,2,1,,0.857143,3,0,0.5,0,0,1,0,0,797,145,0,942,0.00125025,2.8075
cancer,anon,20260820T055901Z,2026-08-20T05:59:28.339085+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260824,2654167961,5,4,60,60,1,0,4,0,success,,4.226,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,38,38,0,0.857143,-1,-1,1.3863,0.0,1.0,,,0,,1,4,,0.666667,2,0,0.5,0,2,1,0,0,1406,355,0,1761,0.003181,4.1374
cancer,anon,20260820T055901Z,2026-08-20T05:59:32.160173+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260825,2654168092,5,4,60,60,1,0,4,0,success,,2.011,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,44,44,0,0.857143,-1,-1,2.64174,0.0,1.0,,,0,,3,4,,0.857143,3,0,0.5,0,1,1,0,0,712,87,0,799,0.000159,1.8531
cancer,anon,20260820T055901Z,2026-08-20T05:59:32.125253+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260825,2654168092,5,4,60,60,1,0,4,0,success,,2.497,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,48,48,0,0.857143,-1,-1,1.09903,0.93965,0.60949,,,0,,3,4,,0.857143,3,0,0.5,0,1,1,0,0,1102,221,0,1323,0.00064555,2.3715
cancer,shared,20260820T055901Z,2026-08-20T05:59:34.649039+00:00,study2_semantic,oracle,,none,-1,20260826,2654168223,5,4,60,60,1,0,4,0,success,,0.001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cancer,shared,20260820T055901Z,2026-08-20T05:59:34.672484+00:00,study2_semantic,pc_greedy_meek,,none,-1,20260826,2654168223,5,4,60,60,1,0,4,0,success,,0.014,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,2,0.0,1,0,2,0,1,,,,,,,,,,,,,,,,,0.666667,,,,,,,,,,,,,,
cancer,anon,20260820T055901Z,2026-08-20T05:59:32.287287+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260825,2654168092,5,4,60,60,1,0,4,0,success,,2.606,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,48,48,0,0.857143,-1,-1,1.10618,1.106,0.57433,,,0,,1,2,,0.857143,3,0,0.5,0,0,1,0,0,702,201,0,903,0.001431,2.4799
cancer,anon,20260820T055901Z,2026-08-20T05:59:32.599025+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260825,2654168092,5,4,60,60,1,0,4,0,success,,3.786,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,36,36,0,0.857143,-1,-1,1.09893,0.93965,0.60949,,,0,,1,1,,0.857143,3,0,0.5,0,0,1,0,0,1408,321,0,1729,0.003013,3.6859
cancer,named,20260820T055901Z,2026-08-20T05:59:34.919799+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260826,2654168223,5,4,60,60,1,0,4,0,success,,1.717,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,32,32,0,0.857143,-1,-1,2.02997,0.00019,0.99998,,,0,,2,4,,0.666667,2,0,0.5,0,1,1,0,0,804,89,0,893,0.000174,1.6439
cancer,anon,20260820T055901Z,2026-08-20T05:59:34.200021+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260825,2654168092,5,4,60,60,1,0,4,0,success,,2.723,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,2.17472,0.93966,0.60949,,,0,,0,2,,0.857143,3,0,0.5,0,1,1,0,0,775,164,0,939,0.0008795,2.5944
cancer,named,20260820T055901Z,2026-08-20T05:59:34.718328+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260826,2654168223,5,4,60,60,1,0,4,0,success,,2.997,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,32,32,0,0.857143,-1,-1,2.03,0.00023,0.99998,,,0,,2,4,,0.666667,2,0,0.5,0,2,1,0,0,1197,292,0,1489,0.00077717,2.8613
cancer,shared,20260820T055901Z,2026-08-20T05:59:37.742057+00:00,study2_semantic,probe_skel_only,,none,-1,20260826,2654168223,5,4,60,60,1,0,4,0,success,,0.018,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,2,0.0,1,0,2,0,1,4,0,0,0.666667,-1,-1,1.09861,0.0,1.0,,,,,,,,0.666667,2,0,0.5,0,0,,,,,,,,,
cancer,shared,20260820T055901Z,2026-08-20T05:59:37.786344+00:00,study2_semantic,probe_random_edits,,none,-1,20260826,2654168223,5,4,60,60,1,0,4,0,success,,0.088,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,32,0,0,0.857143,-1,-1,1.38635,5e-05,1.0,,,,,2,4,,0.666667,2,0,0.5,0,2,,,,,,,,,
cancer,shared,20260820T055901Z,2026-08-20T05:59:37.900362+00:00,study2_semantic,probe_oracle_edits,,none,-1,20260826,2654168223,5,4,60,60,1,0,4,0,success,,0.013,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,36,0,1,1.0,1,1,1e-05,1e-05,1.0,,,,,0,2,,0.666667,2,0,0.5,0,2,,,,,,,,,
cancer,named,20260820T055901Z,2026-08-20T05:59:36.411863+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260826,2654168223,5,4,60,60,1,0,4,0,success,,2.706,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,36,36,0,0.857143,-1,-1,1.09863,0.30838,0.9281,,,0,,0,2,,0.666667,2,0,0.5,0,1,1,0,0,794,131,0,925,0.001185,2.638
cancer,anon,20260820T055901Z,2026-08-20T05:59:37.935145+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260826,2654168223,5,4,60,60,1,0,4,0,success,,2.336,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,32,32,0,0.857143,-1,-1,2.03,0.00023,0.99998,,,0,,2,4,,0.666667,2,0,0.5,0,2,1,0,0,1101,227,0,1328,0.00065403,2.2461
cancer,named,20260820T055901Z,2026-08-20T05:59:36.669870+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260826,2654168223,5,4,60,60,1,0,4,0,success,,4.155,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,30,30,0,0.857143,-1,-1,2.02997,0.00019,0.99998,,,0,,1,2,,0.666667,2,0,0.5,0,1,1,0,0,1512,339,0,1851,0.003207,4.0804
cancer,anon,20260820T055901Z,2026-08-20T05:59:39.145531+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260826,2654168223,5,4,60,60,1,0,4,0,success,,1.994,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,28,28,0,0.857143,-1,-1,1.38631,0.0,1.0,,,0,,2,2,,0.666667,2,0,0.5,0,1,1,0,0,709,70,0,779,0.00014835,1.9262
cancer,anon,20260820T055901Z,2026-08-20T05:59:40.306394+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260826,2654168223,5,4,60,60,1,0,4,0,success,,1.948,0.6666666666666666,0.5,0.5714285714285715,0.6666666666666666,0.6666666666666666,0.5,0.5714285714285715,3,0.0,1,0,3,0,1,36,36,0,0.666667,-1,-1,1.09891,0.30852,0.92809,,,0,,0,2,,0.666667,2,0,0.5,0,0,1,0,0,699,136,0,835,0.00113625,1.8495
cancer,shared,20260820T055901Z,2026-08-20T05:59:42.290105+00:00,study2_semantic,oracle,,none,-1,20260827,2654168354,5,4,60,60,1,0,4,0,success,,0.001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cancer,shared,20260820T055901Z,2026-08-20T05:59:42.321939+00:00,study2_semantic,pc_greedy_meek,,none,-1,20260827,2654168354,5,4,60,60,1,0,4,0,success,,0.028,0.75,0.75,0.75,0.5714285714285715,0.5,0.5,0.5,3,0.0,1,0,4,0,1,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,
cancer,anon,20260820T055901Z,2026-08-20T05:59:41.176458+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260826,2654168223,5,4,60,60,1,0,4,0,success,,2.183,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,36,36,0,0.857143,-1,-1,1.09863,0.30838,0.9281,,,0,,0,2,,0.666667,2,0,0.5,0,1,1,0,0,771,120,0,891,0.0007455,2.1156
cancer,anon,20260820T055901Z,2026-08-20T05:59:40.862878+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260826,2654168223,5,4,60,60,1,0,4,0,success,,2.988,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,30,30,0,0.857143,-1,-1,1.38631,0.0,1.0,,,0,,1,2,,0.666667,2,0,0.5,0,1,1,0,0,1406,231,0,1637,0.002561,2.9165
cancer,named,20260820T055901Z,2026-08-20T05:59:31.447779+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260825,2654168092,5,4,60,60,1,0,4,0,success,,12.959,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,2.17472,0.93966,0.60949,,,0,,0,2,,0.857143,3,0,0.5,0,1,1,0,0,944,165,0,1109,0.000967,12.8301
cancer,named,20260820T055901Z,2026-08-20T05:59:36.950917+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260826,2654168223,5,4,60,60,1,0,4,0,success,,8.937,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,36,36,0,0.857143,-1,-1,1.09863,0.30838,0.9281,,,0,,0,2,,0.666667,2,0,0.5,0,1,1,0,0,866,141,0,1007,0.000856,8.8704
cancer,named,20260820T055901Z,2026-08-20T05:59:43.885650+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260827,2654168354,5,4,60,60,1,0,4,0,success,,2.379,0.75,0.75,0.75,0.28571428571428575,0.25,0.25,0.25,4,0.0,1,0,4,0,1,44,44,0,0.75,-1,-1,1.57553,1.06424,0.43895,,,0,,0,1,,0.75,2,2,0.5,0,0,1,0,0,795,176,0,971,0.00138825,2.1943
cancer,named,20260820T055901Z,2026-08-20T05:59:43.394935+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260827,2654168354,5,4,60,60,1,0,4,0,success,,2.932,0.75,0.75,0.75,0.8571428571428571,0.75,0.75,0.75,2,0.0,1,0,4,0,1,48,48,0,0.75,-1,-1,2.3059,1.15449,0.41327,,,0,,3,4,,0.75,2,2,0.5,0,0,1,0,0,805,142,0,947,0.00020595,2.7391
cancer,named,20260820T055901Z,2026-08-20T05:59:42.383349+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260827,2654168354,5,4,60,60,1,0,4,0,success,,3.978,0.75,0.75,0.75,0.8571428571428571,0.75,0.75,0.75,2,0.0,1,0,4,0,1,16,16,0,0.75,-1,-1,1.09861,0.69315,0.5,,,0,,0,0,,0.75,2,2,0.5,0,0,1,0,0,1193,410,0,1603,0.00094858,3.8765
cancer,shared,20260820T055901Z,2026-08-20T05:59:46.337457+00:00,study2_semantic,probe_skel_only,,none,-1,20260827,2654168354,5,4,60,60,1,0,4,0,success,,0.048,0.75,0.75,0.75,0.8571428571428571,0.75,0.75,0.75,2,0.0,1,0,4,0,1,16,0,0,0.75,-1,-1,1.09861,0.69315,0.5,,,,,,,,0.75,2,2,0.5,0,0,,,,,,,,,
cancer,shared,20260820T055901Z,2026-08-20T05:59:46.392627+00:00,study2_semantic,probe_random_edits,,none,-1,20260827,2654168354,5,4,60,60,1,0,4,0,success,,0.167,0.75,0.75,0.75,0.8571428571428571,0.75,0.75,0.75,2,0.0,1,0,4,0,1,48,0,0,0.857143,-1,-1,1.69936,1.27287,0.39837,,,,,4,4,,0.75,2,2,0.5,1,0,,,,,,,,,
cancer,shared,20260820T055901Z,2026-08-20T05:59:46.460244+00:00,study2_semantic,probe_oracle_edits,,none,-1,20260827,2654168354,5,4,60,60,1,0,4,0,success,,0.191,0.8,1.0,0.888888888888889,1.0,0.8,1.0,0.888888888888889,1,0.0,1,0,5,0,1,48,0,1,1.0,11,3,2.44445,0.83884,0.47888,,,,,1,1,,0.75,2,2,0.5,1,1,,,,,,,,,
cancer,named,20260820T055901Z,2026-08-20T05:59:45.914077+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260827,2654168354,5,4,60,60,1,0,4,0,success,,1.684,0.8,1.0,0.888888888888889,1.0,0.8,1.0,0.888888888888889,1,0.0,1,0,5,0,1,40,40,0,0.888889,-1,-1,2.35373,0.69315,0.5,,,0,,0,1,,0.75,2,2,0.5,0,1,1,0,0,863,137,0,1000,0.0008425,1.575
cancer,anon,20260820T055901Z,2026-08-20T05:59:46.682891+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260827,2654168354,5,4,60,60,1,0,4,0,success,,1.457,0.75,0.75,0.75,0.8571428571428571,0.75,0.75,0.75,2,0.0,1,0,4,0,1,16,16,0,0.75,-1,-1,1.09861,0.69315,0.5,,,0,,0,0,,0.75,2,2,0.5,0,0,1,0,0,700,81,0,781,0.0008895,1.351
